Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,PCA1,PCA2,Cluster
242,242,cream of shrimp soup,181,10.4,6.5,3.0,0.4,16.5,0.0,5.6,0.5,32.8,1.7,213.8,0.026,0.085,0.08,0.015,0.029,0.9,0.3,0.054,0.0,0.0,0.0,0.0,35.3,0.3,1.1,17.6,0.8,65.5,118.4,0.024,1.5,69.41,-0.8501544864697617,-0.46763140931425623,0
243,243,bean with pork soup,335,11.5,3.0,4.2,3.5,44.1,7.8,15.3,15.3,5.2,1.7,182.4,0.021,0.2,0.054,0.0,0.03,1.1,0.029,0.036,3.1,0.0,2.3,0.011,156.0,0.4,4.0,85.8,0.6,254.8,975.0,0.052,2.0,249.324,2.8184867297573626,-1.9152629134299557,1
244,244,chicken broth,12,0.5,0.008,0.1,0.042,1.0,0.0,1.0,0.0,0.0,0.9,229.8,0.0,0.028,0.0,0.0,0.03,1.2,0.04,0.072,16.5,0.0,0.0,0.0,14.1,0.077,0.5,2.4,0.1,30.6,188.0,0.0,0.2,33.6,-2.2084539674437265,-0.04415193504448799,0
245,245,beef broth powder,8,0.3,0.2,0.1,0.04,0.6,0.6,0.6,0.0,0.4,0.9,0.1,0.0,0.029,0.073,0.008,0.075,0.2,0.075,0.044,0.0,0.0,0.068,0.016,2.2,0.0,0.03,1.8,0.033,11.5,16.1,0.032,0.0,3.739,-2.340918725820791,-0.26864483057929694,0
246,246,split pea soup,180,2.3,0.8,0.9,0.4,29.9,12.8,9.7,4.8,5.1,0.4,208.5,0.0,0.2,0.019,0.0,0.079,1.2,0.6,0.2,0.0,0.0,0.5,0.022,43.0,0.3,1.9,35.4,0.5,136.6,463.0,0.088,1.0,91.6,0.06430563679114149,-1.228522231133762,0
247,247,escarole soup,61,4.0,1.2,1.8,0.8,4.0,0.0,3.4,0.0,5.5,2.3,535.8,0.0,0.2,0.058,0.06,0.1,5.1,0.4,0.5,10.0,0.0,0.0,0.0,71.9,0.8,1.7,11.1,2.8,177.0,591.7,0.0,5.0,95.0,-1.3871690154368106,0.4006796280217658,0
248,248,chicken stock,86,2.9,0.8,1.4,0.5,8.5,3.8,6.0,0.0,7.2,0.3,221.2,0.009,0.073,0.059,0.0,0.2,3.8,0.0,0.1,0.5,0.0,0.046,0.081,7.2,0.1,0.5,9.6,0.0,64.8,252.0,0.091,0.3,25.696,-1.4652893406562808,-0.1791725774921351,0
249,249,tomato bisque soup,248,5.0,1.1,1.4,2.2,47.7,0.0,4.5,2.1,10.3,1.8,194.3,0.017,0.1,0.097,0.0,0.1,2.3,0.3,0.2,11.9,0.0,0.0,0.0,80.0,0.3,1.7,18.1,0.5,121.3,838.5,0.0,1.2,152.913,0.23862103816603186,-0.5588293218802277,0
250,250,shark fin soup,99,4.3,1.1,1.3,0.7,8.2,0.0,6.9,0.0,4.3,1.1,194.7,0.0,0.019,0.048,0.009,0.086,1.1,0.3,0.017,0.2,0.0,0.0,0.0,21.6,0.2,2.0,15.1,0.002,45.4,114.5,0.0,1.8,43.2,-1.5767523923125188,-0.08968965036950631,0
251,251,onion soup,113,3.5,0.5,1.5,1.3,16.4,6.7,7.5,1.7,0.0,1.3,212.4,0.02,0.022,0.099,0.0,0.016,1.2,0.0,0.095,2.5,0.0,0.5,0.088,54.1,0.2,1.4,4.9,0.5,22.1,137.8,0.073,1.2,87.173,-1.0796375431627563,-0.8924471140225253,0
252,252,chicken gumbo soup,113,2.9,0.7,1.3,0.7,16.8,4.9,5.3,4.0,7.6,1.7,221.8,0.0,0.5,0.041,0.0,0.8,1.3,0.4,0.1,10.1,0.0,0.9,0.024,47.9,0.3,1.8,7.6,0.5,50.4,151.2,0.084,0.8,88.8,-1.0113429104579166,-1.1608727981046405,0
253,253,crab soup,95,0.8,0.2,0.2,0.3,12.5,0.0,10.4,2.4,41.5,0.6,217.4,0.0,0.064,0.07,0.088,0.1,2.5,0.3,0.1,9.3,0.0,0.0,0.041,83.0,0.5,1.9,41.5,0.5,153.7,434.3,0.049,1.9,120.3,-1.0210705551981127,0.16895440947617538,0
254,254,tripe soup,148,5.2,2.1,2.2,0.6,8.1,0.0,17.2,0.0,118.0,0.8,166.8,0.0,0.041,0.0,0.093,0.011,1.0,0.3,0.013,0.0,0.0,0.8,0.031,44.0,0.049,1.4,20.0,0.1,84.0,162.0,0.039,2.1,75.9,-1.1276801248673844,0.21776542910454735,0
255,255,little india little lunch,164,10.6,15.6,12.2,1.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,-0.25192076883428405,-0.7811843178525901,0
256,256,original chicken sandwich chick fil a,125,5.1,11.6,7.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,-0.9467289072301307,-0.5953828069510898,0
257,257,sausage mcmuffin mcdonalds,383,24.2,8.3,8.9,3.7,28.2,2.2,14.6,1.6,44.9,0.8,44.8,0.0,0.4,0.008,0.03,0.3,4.8,0.6,0.2,0.0,0.0,0.3,0.0,257.6,0.1,2.3,24.2,0.3,187.5,216.2,0.0,1.5,328.5,1.0384271549194377,-0.8227826913521139,1
258,258,sausage mcgriddles mcdonalds,421,24.0,7.3,10.2,3.5,42.2,15.2,11.4,1.4,32.4,1.0,54.1,0.0,0.3,0.037,0.038,0.2,4.2,0.5,0.1,0.0,0.0,0.0,0.0,85.1,0.1,1.9,18.9,0.3,426.6,195.8,0.0,1.0,166.0,1.5938477072822526,-1.8299007863226653,1
259,259,crispy chicken drumstick kentucky fried chicken,70,3.0,0.8,1.2,0.8,0.0,0.0,10.6,0.0,56.2,0.2,26.6,0.025,0.08,0.0,0.08,0.1,2.2,0.5,0.1,0.0,0.0,0.0,0.0,6.6,0.098,0.4,9.4,0.091,91.8,111.9,0.015,1.0,20.632,-1.7525382705103085,0.12646640424008251,0
260,260,chicken crispy drumsticks kentucky fried chicken,156,10.1,2.2,3.4,3.6,4.5,0.0,11.8,0.0,62.1,0.4,29.3,0.071,0.045,0.0,0.028,0.1,2.6,0.6,0.1,0.0,0.0,0.0,0.0,14.3,0.2,0.5,12.0,0.06,112.9,135.1,0.064,1.0,41.248,-0.9114419366703115,-0.033240794940696865,0
261,261,biscuit kentucky fried chicken,185,9.1,2.2,6.1,0.6,22.1,1.7,3.8,0.8,0.5,0.5,15.1,0.0,0.2,0.0,0.074,0.1,1.7,0.2,0.035,0.0,0.0,0.7,0.071,31.2,0.009,1.5,7.8,0.2,304.7,59.8,0.076,0.3,68.5,-0.8488562209862252,-0.8611321106762962,0
262,262,english muffin mcdonalds,97,2.3,1.1,15.4,1.1,2.9,1.5,5.7,0.2,20.7,0.031,0.0,0.3,0.004,0.0,0.2,2.7,0.3,0.036,0.0,0.0,0.3,0.0,166.4,0.08,1.8,13.1,0.3,68.4,73.0,0.0,0.5,0.0,24.548,-0.8757044594341655,-0.5375586006760529,0
263,263,french fries mcdonalds,378,18.1,2.7,8.6,5.5,49.8,0.2,4.0,4.6,0.0,0.2,42.9,0.052,0.0,0.2,0.0,0.0,0.037,3.8,0.7,0.4,6.6,0.0,1.6,0.003,22.2,0.1,0.9,43.3,0.3,148.6,697.3,0.07,77.129,1.3852290316955553,-2.8915540991228212,1
264,264,hotdog,383,23.0,8.1,10.8,2.7,28.5,0.0,16.4,0.0,69.8,1.1,83.6,0.0,0.4,0.096,0.043,0.4,5.8,0.8,0.094,0.2,0.0,0.0,0.0,37.2,0.1,3.7,20.2,0.1,153.5,226.3,0.09,3.1,109.0,0.8557058369177325,-0.45633159056615635,1
265,265,french fries burger king,207,9.2,1.6,2.4,4.4,28.6,0.4,2.4,2.1,0.0,0.2,32.5,0.085,0.0,0.1,0.0,0.0,0.026,1.6,0.4,0.2,1.6,0.0,1.8,0.083,12.6,0.005,0.5,20.0,0.2,88.1,345.6,0.0,42.635,-0.43631477537552044,-1.4577913581492006,0
266,266,original taco with beef cheese lettuce taco bell,158,8.8,3.0,3.0,2.1,13.7,0.6,6.1,2.7,19.3,0.3,39.3,0.0,0.056,0.056,0.052,0.065,1.1,0.0,0.086,0.3,0.0,0.4,0.068,61.4,0.094,0.8,22.1,0.2,122.8,144.2,0.021,1.2,93.8,-0.7013707111056559,-0.6638172304425449,0
267,267,hotdog with chili,296,13.4,4.9,6.6,1.2,31.3,0.0,13.5,0.0,51.3,0.5,54.5,0.0,0.2,0.031,0.017,0.4,3.7,0.5,0.003,2.7,0.0,0.0,0.0,19.4,0.1,3.3,10.3,0.1,191.5,166.4,0.038,0.8,83.6,-0.06398558209070641,-0.5847458250343467,0
268,268,chicken crispy wings kentucky fried chicken,148,10.1,2.1,3.3,3.8,5.1,0.0,9.2,0.0,47.1,0.3,18.4,0.033,0.029,0.0,0.051,0.033,2.4,0.5,0.1,0.0,0.0,0.0,0.0,15.4,0.2,0.3,9.7,0.015,84.5,98.1,0.003,0.5,40.161,-0.9968028945590728,-0.16991896225121328,0
269,269,egg white delight mcdonalds,250,16.0,4.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.08478017440299349,-0.664136270834772,0
270,270,french toast sticks burger king,73,3.7,0.8,2.0,0.5,8.7,2.1,1.3,0.3,0.0,0.014,7.0,0.0,0.066,0.0,0.0,0.039,0.5,0.072,0.037,0.0,0.0,0.2,0.009,11.1,0.036,0.4,4.0,0.068,18.3,23.3,0.049,0.1,25.5,-1.7707000068163985,-0.5646839574091289,0
271,271,mcchicken mcdonalds,358,17.3,3.1,5.8,6.5,36.6,4.7,13.7,1.7,35.4,0.8,60.4,0.1,0.0,0.3,0.0,0.034,0.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,115.3,0.1,2.3,26.2,0.5,182.1,226.6,0.0,69.5,0.8326883687096861,-1.3413505061759188,1
272,272,nachos supreme taco bell,480,26.6,7.8,13.7,2.8,45.0,0.0,14.8,8.0,37.1,0.8,104.9,0.0,0.2,0.031,0.044,0.3,1.9,0.5,0.3,0.0,0.0,1.4,0.074,142.4,0.2,4.2,89.7,0.5,384.2,471.9,0.055,2.7,241.0,2.741327025565037,-1.1864014355442023,1
273,273,crispy chicken wing kentucky fried chicken,104,5.3,1.1,1.7,1.8,1.3,0.0,12.6,0.0,64.2,0.3,23.7,0.019,0.029,0.0,0.023,0.032,3.1,0.5,0.2,0.0,0.0,0.0,0.0,13.2,0.006,0.4,11.0,0.085,99.4,116.6,0.033,0.8,32.851,-1.450656810133629,0.12075467865997941,0
274,274,chicken strips burger king,105,5.5,1.0,1.5,2.7,7.4,0.0,6.6,0.5,15.8,0.3,15.5,0.055,0.076,0.08,0.02,0.065,0.046,2.9,0.2,0.1,0.4,0.0,1.4,0.046,4.7,0.005,0.2,9.7,0.036,104.8,113.4,0.07,20.168,-1.3885378797363093,-0.40573259701897674,0
275,275,crispy chicken breast kentucky fried chicken,214,6.7,1.7,2.4,2.3,0.4,0.0,38.2,0.0,121.8,0.7,92.0,0.061,0.049,0.0,0.055,0.2,15.3,2.3,0.6,0.0,0.0,0.0,0.0,28.0,0.008,0.7,39.2,0.092,354.2,432.6,0.042,1.2,74.065,-0.23808455702654188,1.2913563685474656,0
276,276,sausage biscuit mcdonalds,440,29.7,12.5,10.3,4.0,31.8,2.3,11.3,1.4,33.9,1.0,40.6,0.049,0.5,0.1,0.029,0.3,5.0,0.6,0.1,0.0,0.0,0.9,0.0,64.4,0.031,2.4,15.2,0.2,377.9,207.1,0.0,1.0,141.05,1.4511039483173263,-1.153144413184651,1
277,277,sausage burrito mcdonalds,339,17.1,6.1,6.5,2.4,24.2,1.4,13.0,1.2,172.9,0.8,55.8,0.004,0.2,0.045,0.036,0.3,1.9,0.9,0.4,0.9,0.0,0.2,0.0,203.4,0.005,1.8,19.2,0.2,247.5,154.8,0.0,1.3,261.627,0.3044867380586723,-0.6831657165097772,0
278,278,onion rings fried,27,1.6,0.3,0.4,0.8,2.8,0.4,0.3,0.2,0.0,0.015,1.6,0.0,0.045,0.0,0.0,0.07,0.001,0.076,0.076,0.055,0.0,0.3,0.0,7.5,0.075,0.038,1.2,0.021,10.3,10.9,0.011,0.007,12.551,-2.1589875531897254,-0.3842970684151798,0
279,279,onion rings burger king,379,23.0,3.8,6.3,11.1,39.7,4.9,3.5,2.5,0.0,0.7,22.3,0.0,0.1,0.0,0.0,0.063,0.6,0.3,0.1,1.3,0.0,4.5,0.0,104.7,0.012,0.7,17.3,0.3,143.8,152.0,0.023,0.5,175.4,1.4710452015057374,-1.8235343742465429,1
280,280,turkey patty fried,79,5.0,1.3,2.1,1.3,4.4,0.053,3.9,0.1,21.0,0.2,13.9,0.088,0.096,0.083,0.054,0.032,0.6,0.1,0.069,0.0,0.078,0.3,0.074,3.9,0.027,0.6,4.2,0.049,75.6,77.0,0.054,0.4,17.934,-1.683396374285436,-0.27009082042367394,0
281,281,hotcakes with syrup mcdonalds,601,17.8,1.8,1.9,4.6,101.8,45.5,9.0,2.0,19.9,0.6,89.7,0.0,0.4,0.1,0.0,0.4,3.2,1.1,0.1,0.0,0.0,0.0,0.0,126.0,0.1,2.8,28.7,0.4,391.2,276.3,0.0,0.6,259.4,3.2008611858562013,-4.353226258286254,1
282,282,crispy chicken thigh kentucky fried chicken,163,9.1,2.5,3.8,2.1,0.0,0.0,20.4,0.0,107.4,0.5,59.8,0.078,0.043,0.0,0.057,0.2,4.8,1.2,0.3,0.0,0.0,0.0,0.0,19.1,0.037,0.9,20.0,0.095,202.9,246.6,0.04,1.7,49.591,-0.8068234454445885,0.49157553597155185,0
283,283,corn dog,195,9.4,2.7,3.7,2.6,21.0,5.9,6.7,0.8,34.3,0.5,39.2,0.1,0.028,0.1,0.014,0.023,0.1,2.2,0.6,0.059,0.4,0.044,0.5,0.086,56.2,0.1,1.5,13.3,0.029,174.7,97.5,0.012,38.257,-0.4987224976094994,-0.9872148194091035,0
284,284,chicken box mcdonalds,70,4.0,0.8,2.8,0.011,5.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,-1.9595798449565198,-0.458140441710484,0
285,285,potato wedges kentucky fried chicken,379,19.8,4.0,11.9,2.4,45.0,0.0,5.4,4.2,0.0,1.0,59.2,0.0,0.2,0.0,0.0,0.026,2.9,0.8,0.3,0.0,0.0,1.1,0.068,34.8,0.2,1.4,40.2,0.4,142.0,699.5,0.0,0.6,110.6,1.5496343543333,-0.9231729864248478,1
286,286,scrambled eggs mcdonalds,98,7.5,2.1,2.7,1.1,0.9,0.1,7.7,0.0,217.8,0.04,34.1,0.046,0.018,0.029,0.008,0.3,0.034,0.6,0.011,0.0,0.0,0.7,0.0,33.7,0.096,1.1,6.1,0.049,133.1,70.9,0.0,0.7,50.931,-1.5717415544233948,-0.0914396107591131,0
287,287,egg mcmuffin mcdonalds,287,12.2,4.5,3.4,2.2,27.3,2.7,17.2,1.4,207.9,0.8,66.3,0.1,0.0,0.3,0.038,0.0,0.5,3.9,1.1,0.2,1.5,0.0,0.7,0.0,241.9,0.1,2.9,25.2,0.3,252.0,218.0,0.0,58.5,0.10612643179213262,-0.8858407425014068,0
288,288,nachos taco bell,362,21.9,4.7,12.6,2.6,36.0,0.0,5.1,3.8,4.0,0.5,33.9,0.0,0.1,0.036,0.0,0.1,0.9,0.3,0.2,0.0,0.0,1.0,0.07,88.1,0.1,1.1,51.5,0.3,280.2,180.2,0.048,1.1,156.0,1.1052456394789736,-1.1635214419975612,1
289,289,biscuit large mcdonalds,310,14.4,8.3,3.4,2.0,39.4,2.7,5.5,1.8,0.0,0.9,27.6,0.095,0.4,0.1,0.046,0.3,3.7,0.4,0.088,0.0,0.0,1.1,0.0,68.4,0.091,2.5,9.9,0.2,397.8,108.0,0.0,0.4,132.022,0.21695248561117947,-1.466797686509503,0
290,290,crispy chicken strips kentucky fried chicken,129,7.2,1.4,2.0,3.2,6.4,0.0,9.5,0.7,24.0,0.4,22.5,0.0,0.075,0.0,0.006,0.015,4.0,0.6,0.2,0.0,0.0,0.4,0.092,11.8,0.014,0.3,15.5,0.1,140.1,156.5,0.067,0.3,35.9,-1.064009009955377,-0.13394923804106987,0
291,291,hotcakes mcdonalds,113,2.9,0.6,0.6,1.5,19.0,4.4,3.0,0.7,6.4,0.2,23.9,0.0,0.1,0.088,0.0,0.1,1.1,0.4,0.005,0.0,0.0,0.3,0.0,41.7,0.054,0.9,9.4,0.1,129.0,85.8,0.0,0.2,68.2,-1.305766774257608,-0.8126924241838454,0
292,292,chicken crispy breast kentucky fried chicken,375,23.2,5.0,7.6,8.8,11.9,0.0,29.7,0.0,106.4,0.8,72.0,0.023,0.067,0.0,0.083,0.1,11.4,1.9,0.4,0.0,0.0,0.0,0.0,37.8,0.6,0.8,33.6,0.2,301.0,361.2,0.09,1.1,103.428,1.2947935268025703,0.39563356035017644,1
293,293,hotcakes sausage mcdonalds,776,34.9,7.3,9.0,6.5,102.4,45.7,15.5,2.1,50.2,0.9,107.4,0.0,0.6,0.1,0.004,0.5,5.2,1.4,0.2,0.0,0.0,0.0,0.0,134.6,0.2,3.2,37.0,0.4,451.4,390.7,0.0,1.3,292.7,4.834656772970991,-4.288476237909128,1
294,294,chicken mcnuggets mcdonalds,48,3.2,0.5,1.3,0.9,2.4,0.025,2.5,0.0,7.0,0.009,7.5,0.071,0.0,0.023,0.0,0.005,0.049,1.2,0.1,0.072,0.2,0.0,0.0,0.0,1.8,0.017,0.1,3.8,0.073,43.5,40.3,0.0,8.181,-1.9994351484093618,-0.293067941085791,0
295,295,chips chipotle,151,7.1,0.9,19.3,1.1,2.1,2.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.6369686631568771,-0.6556104286576585,0
296,296,biscuit mcdonalds,261,12.2,7.0,2.8,1.7,33.3,2.2,4.7,1.5,0.0,0.7,23.3,0.07,0.4,0.1,0.022,0.3,3.1,0.3,0.049,0.0,0.0,0.9,0.0,57.8,0.049,2.1,8.4,0.2,335.9,91.2,0.0,0.3,111.687,-0.20440276054257958,-1.272137351032111,0
297,297,rice bowl with chicken,36,0.4,0.01,0.1,0.1,6.4,1.2,1.6,0.2,4.5,0.064,19.6,0.026,0.068,0.094,0.014,0.07,0.6,0.1,0.07,0.8,0.0,0.08,0.043,3.7,0.057,0.008,4.0,0.075,26.6,34.8,0.035,0.1,13.178,-2.116507828976587,-0.3896764752849849,0
298,298,spaghetti with meatballs,200,8.2,2.9,3.3,1.1,22.9,5.8,8.7,5.4,14.0,0.6,157.6,0.2,0.072,0.2,0.08,0.083,0.1,4.0,0.6,0.1,3.8,0.049,1.0,0.036,58.0,0.1,2.1,26.0,0.3,114.0,434.0,0.057,45.656,-0.08627901416275016,-2.0828118860486877,0
299,299,meat ravioli canned,259,8.9,3.7,4.2,0.6,36.0,6.3,8.9,4.2,13.1,0.9,205.1,0.088,0.1,0.039,0.063,0.2,3.4,0.0,0.2,0.0,0.0,1.4,0.09,34.1,0.1,2.8,34.1,0.4,112.7,442.8,0.019,1.2,94.963,0.45145207455500797,-1.1264959210855496,0
300,300,cheese ravioli canned,186,3.5,1.7,1.0,0.4,33.0,9.0,6.0,3.1,7.3,0.7,195.8,0.0,0.2,0.011,0.0,0.2,2.6,0.7,0.2,0.0,0.0,2.1,0.067,79.9,0.3,1.8,36.3,0.4,121.0,561.4,0.043,0.9,127.3,-0.04831508530909365,-0.8545601157751194,0
301,301,premium crispy chicken ranch blt sandwich mcdonalds,586,22.9,4.7,9.1,7.8,59.8,13.3,35.3,3.4,72.0,1.2,116.7,0.0,0.5,0.0,0.0,0.4,12.6,2.3,0.0,10.3,0.0,0.0,0.0,84.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,219.1,2.7273166225535257,-2.3398011971587436,1
302,302,steak sandwich,459,14.1,3.8,5.3,3.3,52.0,0.0,30.3,0.0,73.4,0.8,104.2,0.0,0.4,0.004,0.038,0.4,7.3,0.9,0.4,5.5,0.0,0.0,0.0,91.8,0.2,5.2,49.0,0.4,297.8,524.3,0.008,4.5,198.9,1.4969870404992798,0.05374555854789581,1
303,303,cheeseburger burger king,380,19.7,9.1,7.6,2.0,31.5,6.0,19.4,3.7,59.9,0.8,59.3,0.0,0.4,0.0,0.0,0.3,4.5,0.3,0.1,0.3,0.0,0.1,0.093,123.7,0.1,3.3,31.9,0.4,190.2,236.7,0.028,3.2,201.6,1.2826548413464738,-1.13275148071437,1
304,304,cheeseburger mcdonalds,313,14.0,5.3,4.3,0.4,33.1,7.4,15.4,1.3,41.7,0.7,53.6,0.0,0.3,0.095,0.02,0.3,4.8,0.0,0.0,0.7,0.0,0.0,0.0,198.7,0.1,2.8,23.8,0.3,166.6,238.0,0.0,2.3,266.0,0.2877383746876739,-0.8793646984760877,0
305,305,double cheeseburger,643,36.9,15.9,13.7,3.0,41.0,9.5,37.0,2.1,114.0,0.9,107.5,1.6,0.1,0.5,0.1,0.062,0.5,7.9,0.6,0.5,6.6,0.033,0.8,0.054,342.0,0.2,5.4,47.9,0.3,376.2,515.3,0.017,119.347,3.4724169694490947,-1.9593610036037605,1
306,306,double hamburger,942,58.6,21.6,22.9,11.3,51.4,13.2,52.1,5.2,172.0,1.1,206.8,1.5,0.0,0.7,0.2,0.036,0.7,12.1,0.7,0.4,0.7,0.059,2.5,0.094,130.9,0.4,10.5,67.3,0.7,415.1,718.1,0.026,169.626,6.470099803663263,-2.165225859267307,1
307,307,premium grilled chicken classic sandwich mcdonalds,366,8.6,1.7,2.3,4.1,44.6,10.0,28.3,2.8,68.0,0.8,114.6,0.051,0.4,0.0,0.065,0.4,13.0,1.9,0.6,6.4,0.0,1.1,0.0,74.0,0.1,3.0,56.0,0.7,390.0,456.0,0.0,1.4,167.718,1.4320941810951429,-0.6654167877589178,1
308,308,big n tasty with cheese mcdonalds,573,36.0,10.8,10.7,7.1,39.7,9.5,27.2,3.2,91.4,1.0,140.1,0.0,0.3,0.1,0.07,0.7,7.8,0.0,0.0,4.4,0.0,0.0,0.0,224.8,0.2,4.4,44.5,0.4,281.6,491.5,0.0,5.1,339.7,3.1642619212054637,-1.056203068779476,1
309,309,premium grilled chicken club sandwich mcdonalds,493,18.0,6.4,5.6,4.8,44.3,6.4,38.3,2.7,102.6,1.0,117.1,0.0,0.4,0.0,0.0,0.4,12.4,1.8,0.0,9.8,0.0,0.0,0.0,211.9,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,328.1,1.6267966607153213,-1.4136443763555708,1
310,310,quarter pounder mcdonalds,417,19.8,6.9,7.2,0.5,37.9,8.8,24.1,2.7,66.7,0.7,86.1,0.0,0.3,0.052,0.029,0.6,7.6,0.0,0.0,1.5,0.0,0.0,0.0,143.6,0.2,4.1,37.6,0.3,212.0,388.2,0.0,4.6,233.7,1.380841033450706,-0.8400728971499323,1
311,311,premium crispy chicken classic sandwich mcdonalds,524,20.0,3.2,7.3,8.5,58.6,12.4,27.8,3.2,59.8,1.0,119.6,0.0,0.5,0.1,0.0,0.4,12.7,2.4,0.0,5.8,0.0,0.0,0.0,78.2,0.2,3.3,62.1,1.0,370.3,522.1,0.0,1.5,196.9,3.062794631562899,-1.2452915080533495,1
312,312,veggie burger,124,4.4,1.0,1.2,1.4,10.0,0.7,11.0,3.4,3.5,0.4,42.8,0.0,1.9,0.045,0.02,0.2,2.6,0.2,0.2,3.2,0.0,0.2,0.069,95.2,0.1,1.7,39.2,0.7,144.2,233.1,0.017,0.9,128.9,-0.8212927971946467,-0.24688016488661368,0
313,313,quarter pounder with cheese mcdonalds,513,28.3,11.2,9.2,0.9,39.7,9.8,29.0,2.8,93.5,1.2,97.3,0.0,0.3,0.1,0.068,0.7,7.7,0.0,0.0,1.6,0.0,0.0,0.0,286.6,0.2,4.2,43.8,0.3,320.4,435.8,0.0,5.2,392.2,2.233428467151686,-0.8424507294448143,1
314,314,beef sandwich steak raw,173,15.1,6.5,6.2,0.3,0.0,0.0,9.2,0.0,39.8,0.043,31.4,0.0,0.066,0.076,0.041,0.065,2.6,0.2,0.1,0.0,0.077,0.1,0.046,6.7,0.068,1.0,9.0,0.092,74.5,130.5,0.078,2.0,32.0,-0.9431364094779275,-0.05376145424972518,0
315,315,cheeseburger,292,13.2,6.0,5.1,1.4,28.7,5.9,15.0,1.6,41.4,0.6,55.3,0.5,0.087,0.4,0.083,0.091,0.2,3.5,0.3,1.1,0.7,0.042,0.3,0.04,105.8,0.1,3.2,25.3,0.3,154.1,204.7,0.021,60.289,0.19401857299530195,-1.1769691653984424,0
316,316,premium grilled chicken ranch blt sandwich mcdonalds,412,10.9,3.0,3.8,3.4,44.3,10.5,33.7,2.8,76.8,1.0,108.3,0.0,0.4,0.0,0.0,0.4,12.5,1.8,0.0,9.9,0.0,0.0,0.0,76.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,181.4,1.0336633712955468,-1.59133158891566,1
317,317,double whopper with cheese burger king,1061,68.1,27.9,25.1,11.9,53.9,14.4,57.7,6.4,187.5,1.5,212.6,0.0,1.1,0.1,0.0,0.8,12.0,0.8,0.4,0.8,0.0,0.2,0.082,311.2,0.3,21.1,75.8,0.6,510.7,754.1,0.075,14.0,519.2,8.186941893218588,-1.4494889497483783,1
318,318,big mac mcdonalds,563,32.8,8.3,7.6,0.7,44.0,8.7,25.9,3.5,78.8,1.0,112.3,0.0,0.4,0.1,0.048,0.5,7.4,0.0,0.0,0.9,0.0,0.0,0.0,254.0,0.2,4.4,43.8,0.5,267.2,396.4,0.0,4.2,365.5,2.0788088226661596,-1.039420077974244,1
319,319,sandwich with cold cuts,833,39.3,13.9,14.5,7.5,79.9,12.4,41.1,4.7,105.6,2.2,221.0,0.5,0.004,1.3,0.4,0.051,1.0,16.9,1.5,0.8,29.3,0.012,1.6,0.023,668.6,0.5,7.1,78.2,0.9,437.9,1102.6,0.065,166.871,6.568306082647466,-5.913224779089249,1
320,320,filet o fish mcdonalds,378,19.6,3.8,5.4,8.0,35.4,4.9,15.1,1.9,42.9,0.6,61.3,0.0,0.3,0.073,0.054,0.2,3.0,0.0,0.0,0.4,0.0,1.6,0.058,160.8,0.025,2.1,36.2,0.4,183.6,294.8,0.017,0.8,235.3,1.3781420938171673,-0.9446915871605107,1
321,321,hand breaded chicken tenders carls jr,57,2.9,0.6,2.9,5.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,-1.4925100423525393,-0.47693232245337336,0
